snr,comb_amp,overlap,k,bias_plus,bias_plus,bias_plus,coverage,coverage,coverage
,,,,median,mean,max,median,mean,max
1.0,10.0,True,28,99.99998643288856,99.99999216893438,100.0000226405192,0.0,0.0,0.0
1.0,10.0,True,29,99.99998911607135,99.99999186651533,100.00002091577791,0.0,0.0,0.0
1.0,10.0,True,30,99.99999552281275,99.99999312333445,100.00001939793299,0.0,0.0,0.0
1.0,10.0,True,31,99.99999952308937,99.99999396514099,100.00000820664357,0.0,0.0,0.0
1.0,10.0,True,32,99.99999666807838,99.99999365339475,100.00000944740452,0.0,0.0,0.0
1.0,10.0,True,33,99.99999694060989,99.99999644579194,100.00000426572855,0.0,0.0,0.0
1.0,10.0,True,34,99.9999959013362,99.99999648722675,100.00000396165194,0.0,0.0,0.0
1.0,10.0,True,35,99.99999718168927,99.99999716099063,100.0000098676984,0.0,0.0,0.0
1.0,10.0,True,36,99.99999750221826,99.99999742342807,100.00000654137543,0.0,0.0,0.0
1.0,10.0,True,37,100.00000663501554,100.00000474676838,100.00001529384345,0.0,0.0,0.0
1.0,10.0,True,38,99.99999973896121,99.9999996391181,100.00000943862568,0.0,0.0,0.0
1.0,10.0,True,39,100.0000019800575,100.0000016862778,100.00001192279434,0.0,0.0,0.0
1.0,10.0,True,40,99.99999956558776,99.99999945643364,100.0000087404965,0.0,0.0,0.0
1.0,10.0,True,41,99.99999753727843,99.99999913700853,100.00001202513594,0.0,0.0,0.0
1.0,10.0,True,42,99.9999981902022,100.00000112835718,100.00001202657972,0.0,0.0,0.0
1.0,10.0,True,43,100.00000007460272,100.00000193857822,100.00001382317959,0.0,0.0,0.0
1.0,10.0,True,44,99.99999739254463,100.0000007380717,100.00001282759706,0.0,0.0,0.0
1.0,10.0,True,45,100.00000046926786,100.00000124120649,100.00000995461889,0.0,0.0,0.0
1.0,10.0,True,46,100.0000023390644,100.0000015427577,100.00000707995295,0.0,0.0,0.0
1.0,10.0,True,47,100.00000297960285,100.00000240446455,100.0000060228802,0.0,0.0,0.0
1.0,10.0,True,48,99.99999960782301,100.00000255418108,100.00001071994606,0.0,0.0,0.0
1.0,10.0,True,49,99.9999993665779,99.99999927346353,100.00001252343648,0.0,0.0,0.0
1.0,10.0,True,50,99.99999960897948,99.99999932343773,100.00001009406326,0.0,0.0,0.0
1.0,15.0,False,1,15.398268528268078,15.400909135183877,15.417273769419683,0.35,0.35,0.35
1.0,15.0,False,2,100.00125418237852,100.00130446682977,100.00192936873353,0.0,0.0,0.0
1.0,15.0,False,3,100.00001725906344,99.99999793560815,100.00004762190724,0.0,0.0,0.0
1.0,15.0,False,4,99.99999033985199,99.99998695273734,100.00004764006962,0.0,0.0,0.0
1.0,15.0,False,5,99.99999949418329,99.99999246704577,100.00002810013092,0.0,0.0,0.0
1.0,15.0,False,6,100.00001584667052,100.00000195987889,100.00005383229748,0.0,0.0,0.0
1.0,15.0,False,7,100.00001143822521,100.0000018621884,100.00005390521726,0.0,0.0,0.0
1.0,15.0,False,8,100.00001243097155,100.00000308159944,100.00005263671373,0.0,0.0,0.0
1.0,15.0,False,9,100.00000354605474,99.99999995254446,100.00004426506882,0.0,0.0,0.0
1.0,15.0,False,10,99.99999986026089,99.99999048014976,100.00001572606354,0.0,0.0,0.0
1.0,15.0,False,11,99.99999779750281,99.9999888065767,100.00000522617808,0.0,0.0,0.0
1.0,15.0,False,12,99.99999581509674,99.99998900981917,100.00001008027441,0.0,0.0,0.0
1.0,15.0,False,13,99.99999797487237,99.99999469438167,100.00001813630041,0.0,0.0,0.0
1.0,15.0,False,14,99.99999609264589,99.99999253143052,100.00002837740034,0.0,0.0,0.0
1.0,15.0,False,15,99.99999518891761,99.99999083688373,100.00003265928146,0.0,0.0,0.0
1.0,15.0,False,16,99.99999545191037,99.9999939668523,100.00003476916703,0.0,0.0,0.0
1.0,15.0,False,17,99.99999203923275,100.00000097306614,100.0000334772134,0.0,0.0,0.0
1.0,15.0,False,18,100.00000698291615,100.00000342331253,100.00003211286393,0.0,0.0,0.0
1.0,15.0,False,19,100.00001073654968,100.00000601741438,100.00003221268118,0.0,0.0,0.0
1.0,15.0,False,20,100.00000655029915,100.00000857287826,100.00003145279662,0.0,0.0,0.0
1.0,15.0,False,21,100.00000037152626,100.00000143825517,100.0000237824277,0.0,0.0,0.0
1.0,15.0,False,22,100.00000153910435,100.00000100459245,100.00002260425859,0.0,0.0,0.0
1.0,15.0,False,23,99.99998993151152,99.99999654221946,100.00002507543007,0.0,0.0,0.0
1.0,15.0,False,24,99.99998542459142,99.99999448493661,100.0000265462803,0.0,0.0,0.0
1.0,15.0,False,25,99.99999072632126,99.99999575955317,100.00002459980448,0.0,0.0,0.0
1.0,15.0,False,26,99.99998453727048,99.99999204470419,100.0000231483269,0.0,0.0,0.0
1.0,15.0,False,27,99.99998631432248,99.99999306093727,100.00003106292249,0.0,0.0,0.0
1.0,15.0,False,28,99.99998515689339,99.99999235132181,100.00003164719347,0.0,0.0,0.0
1.0,15.0,False,29,99.99998623994153,99.99999089758221,100.00002882776529,0.0,0.0,0.0
1.0,15.0,False,30,99.99998643716313,99.99999268186693,100.00003036986749,0.0,0.0,0.0
1.0,15.0,False,31,99.99998615183378,99.9999946947747,100.00002320221095,0.0,0.0,0.0
1.0,15.0,False,32,99.99999472538506,99.9999959957319,100.00002076816583,0.0,0.0,0.0
1.0,15.0,False,33,99.9999965358793,99.99999595733684,100.00000924179798,0.0,0.0,0.0
1.0,15.0,False,34,99.99999985144669,99.9999956693527,100.00000604825362,0.0,0.0,0.0
1.0,15.0,False,35,99.99999507734543,99.99999562979596,100.00000848114075,0.0,0.0,0.0
1.0,15.0,False,36,99.999996406831,99.99999723798967,100.00000566785417,0.0,0.0,0.0
1.0,15.0,False,37,99.99999923241623,100.00000222158621,100.00001763684315,0.0,0.0,0.0
1.0,15.0,False,38,99.99999769879655,99.99999891339978,100.00001701433413,0.0,0.0,0.0
1.0,15.0,False,39,99.99999816679764,100.00000092448211,100.00001662796872,0.0,0.0,0.0
1.0,15.0,False,40,99.9999998620763,100.0000013200895,100.0000104005006,0.0,0.0,0.0
1.0,15.0,False,41,100.00000277714278,100.0000029763548,100.00001432908189,0.0,0.0,0.0
1.0,15.0,False,42,100.00000571989924,100.00000376591365,100.00001269722489,0.0,0.0,0.0
1.0,15.0,False,43,100.0000063118762,100.00000456191611,100.00001515149461,0.0,0.0,0.0
1.0,15.0,False,44,100.00000622773868,100.00000436755464,100.00001787169373,0.0,0.0,0.0
1.0,15.0,False,45,100.00000622706992,100.00000451884372,100.00001592639242,0.0,0.0,0.0
1.0,15.0,False,46,100.00000513111866,100.00000334115705,100.00001082460159,0.0,0.0,0.0
1.0,15.0,False,47,100.00000659085305,100.00000276132408,100.00001084662856,0.0,0.0,0.0
1.0,15.0,False,48,100.00000243945361,100.00000431306503,100.00001309386377,0.0,0.0,0.0
1.0,15.0,False,49,100.00000019582504,100.00000163948944,100.00001830130938,0.0,0.0,0.0
1.0,15.0,False,50,99.99999862630261,100.00000195351726,100.00001712356308,0.0,0.0,0.0
1.0,15.0,True,1,89.19283971957995,89.1892823065607,89.20175531008758,0.1,0.1,0.1
1.0,15.0,True,2,100.0009685655416,100.00102790930433,100.00163462450266,0.0,0.0,0.0
1.0,15.0,True,3,100.00002700076641,100.00000159083555,100.000071274948,0.0,0.0,0.0
1.0,15.0,True,4,100.00000124012922,99.9999900879712,100.00007113186504,0.0,0.0,0.0
1.0,15.0,True,5,100.00001260686484,99.99999736786654,100.00005045812992,0.0,0.0,0.0
1.0,15.0,True,6,100.00001162085005,100.00000310496162,100.00007056754177,0.0,0.0,0.0
1.0,15.0,True,7,100.0000185673129,100.00000528978295,100.00007122112362,0.0,0.0,0.0
1.0,15.0,True,8,100.00001139396647,100.00000227786606,100.00006386044039,0.0,0.0,0.0
1.0,15.0,True,9,100.00000867361774,99.99999611414657,100.00005716691825,0.0,0.0,0.0
1.0,15.0,True,10,99.999991538623,99.9999875202046,100.00003025224433,0.0,0.0,0.0
1.0,15.0,True,11,99.99999145945407,99.99998706820674,100.00002395582162,0.0,0.0,0.0
1.0,15.0,True,12,99.99999068482222,99.9999900297585,100.00001596273037,0.0,0.0,0.0
1.0,15.0,True,13,100.00000583792092,99.99999593602438,100.00001595497764,0.0,0.0,0.0
1.0,15.0,True,14,100.00000557488767,99.99999571124252,100.00002261344534,0.0,0.0,0.0
1.0,15.0,True,15,100.00000450899503,99.99999306235456,100.00002259935718,0.0,0.0,0.0
1.0,15.0,True,16,100.00000620285294,99.99999357069638,100.00002397809065,0.0,0.0,0.0
1.0,15.0,True,17,100.00001021819068,99.9999965880536,100.00002016051009,0.0,0.0,0.0
1.0,15.0,True,18,100.00000791274203,99.99999677480211,100.00001730723804,0.0,0.0,0.0
1.0,15.0,True,19,100.00000976939587,100.00000696249451,100.00002480829991,0.0,0.0,0.0
1.0,15.0,True,20,100.00001223713622,100.00000758112418,100.00002473677108,0.0,0.0,0.0
1.0,15.0,True,21,99.9999933407804,100.00000126226193,100.00001901836049,0.0,0.0,0.0
1.0,15.0,True,22,99.99999191957158,100.00000061646143,100.00002000253707,0.0,0.0,0.0
1.0,15.0,True,23,99.9999906689583,99.9999977367213,100.00001732107073,0.0,0.0,0.0
1.0,15.0,True,24,99.99998783734385,99.99999533559156,100.00001795920421,0.0,0.0,0.0
1.0,15.0,True,25,99.99999504140098,99.99999708314378,100.00001598092157,0.0,0.0,0.0
1.0,15.0,True,26,99.99998612273149,99.99999611883042,100.00001799669386,0.0,0.0,0.0
1.0,15.0,True,27,99.99998837258823,99.99999698117107,100.00002294932524,0.0,0.0,0.0
1.0,15.0,True,28,99.99998643308966,99.99999216966322,100.0000226414468,0.0,0.0,0.0
1.0,15.0,True,29,99.99998911590352,99.99999186994182,100.00002091666462,0.0,0.0,0.0
1.0,15.0,True,30,99.99999552177289,99.99999312429591,100.00001939858635,0.0,0.0,0.0
1.0,15.0,True,31,99.9999995217265,99.9999939650381,100.00000820786909,0.0,0.0,0.0
1.0,15.0,True,32,99.9999966672945,99.99999365355355,100.00000944988783,0.0,0.0,0.0
1.0,15.0,True,33,99.99999693797514,99.99999644552594,100.00000426752888,0.0,0.0,0.0
1.0,15.0,True,34,99.99999590248379,99.99999648703165,100.00000396367062,0.0,0.0,0.0
1.0,15.0,True,35,99.99999718219429,99.99999716098037,100.00000986608325,0.0,0.0,0.0
1.0,15.0,True,36,99.99999750426568,99.99999742463183,100.0000065399592,0.0,0.0,0.0
1.0,15.0,True,37,100.00000663293784,100.0000047469548,100.00001529634378,0.0,0.0,0.0
1.0,15.0,True,38,99.99999974073171,99.99999963901773,100.00000943935612,0.0,0.0,0.0
1.0,15.0,True,39,100.00000198202002,100.00000168676237,100.00001192458384,0.0,0.0,0.0
1.0,15.0,True,40,99.9999995677514,99.99999945706224,100.00000874034251,0.0,0.0,0.0
1.0,15.0,True,41,99.99999753785576,99.99999913909781,100.00001202464554,0.0,0.0,0.0
1.0,15.0,True,42,99.99999819087068,100.0000011302301,100.00001202589803,0.0,0.0,0.0
1.0,15.0,True,43,100.00000007790504,100.00000194027965,100.00001382276571,0.0,0.0,0.0
1.0,15.0,True,44,99.9999973946468,100.0000007393689,100.00001282754101,0.0,0.0,0.0
1.0,15.0,True,45,100.00000047196129,100.0000012426153,100.00000995491224,0.0,0.0,0.0
1.0,15.0,True,46,100.00000234043097,100.0000015437992,100.00000707997307,0.0,0.0,0.0
1.0,15.0,True,47,100.00000298180197,100.00000240507363,100.00000602147986,0.0,0.0,0.0
1.0,15.0,True,48,99.99999960896699,100.00000255510409,100.00001071962375,0.0,0.0,0.0
1.0,15.0,True,49,99.99999936638076,99.99999927446729,100.0000125242293,0.0,0.0,0.0
1.0,15.0,True,50,99.99999960948685,99.99999932465627,100.00001009491267,0.0,0.0,0.0
1.0,20.0,False,1,10.553783961033574,10.554702691394027,10.568990593147007,0.5,0.5,0.5
1.0,20.0,False,2,100.00125427684569,100.0013045821549,100.00192947742195,0.0,0.0,0.0
1.0,20.0,False,3,100.00001725962065,99.99999793648475,100.00004762423634,0.0,0.0,0.0
1.0,20.0,False,4,99.99999034056222,99.99998695360958,100.00004764240339,0.0,0.0,0.0
1.0,20.0,False,5,99.99999949497519,99.99999246789233,100.00002810226525,0.0,0.0,0.0
1.0,20.0,False,6,100.0000158474609,100.00000196069246,100.00005383420691,0.0,0.0,0.0
1.0,20.0,False,7,100.00001143919503,100.0000018626333,100.00005390740088,0.0,0.0,0.0
1.0,20.0,False,8,100.00001243198885,100.0000030841025,100.00005264337219,0.0,0.0,0.0
1.0,20.0,False,9,100.00000354607782,99.99999995278492,100.00004426711953,0.0,0.0,0.0
1.0,20.0,False,10,99.99999985984914,99.99999048046291,100.00001572790168,0.0,0.0,0.0
1.0,20.0,False,11,99.99999779726555,99.9999888075502,100.00000522854806,0.0,0.0,0.0
1.0,20.0,False,12,99.9999958148934,99.99998901039527,100.00001008017253,0.0,0.0,0.0
1.0,20.0,False,13,99.99999797707089,99.99999469453894,100.00001813533308,0.0,0.0,0.0
1.0,20.0,False,14,99.9999960950318,99.9999925312283,100.00002837552056,0.0,0.0,0.0
1.0,20.0,False,15,99.99999519110217,99.99999083722211,100.00003265896927,0.0,0.0,0.0
1.0,20.0,False,16,99.99999545460727,99.99999396791114,100.0000347693182,0.0,0.0,0.0
1.0,20.0,False,17,99.99999204158777,100.00000097371617,100.00003347724235,0.0,0.0,0.0
1.0,20.0,False,18,100.0000069829133,100.00000342242288,100.00003211233083,0.0,0.0,0.0
1.0,20.0,False,19,100.00001073638917,100.00000601780937,100.0000322127155,0.0,0.0,0.0
1.0,20.0,False,20,100.00000655102133,100.00000857347149,100.00003145219341,0.0,0.0,0.0
1.0,20.0,False,21,100.00000037324003,100.00000143888039,100.00002378255138,0.0,0.0,0.0
1.0,20.0,False,22,100.00000154072487,100.00000100500569,100.00002260438812,0.0,0.0,0.0
1.0,20.0,False,23,99.9999899321989,99.99999654271949,100.00002507513742,0.0,0.0,0.0
1.0,20.0,False,24,99.99998542457186,99.99999448559839,100.0000265468048,0.0,0.0,0.0
1.0,20.0,False,25,99.9999907271621,99.9999957602669,100.0000246001853,0.0,0.0,0.0
1.0,20.0,False,26,99.99998453759545,99.99999204550964,100.0000231486311,0.0,0.0,0.0
1.0,20.0,False,27,99.9999863144698,99.99999306151415,100.00003106308804,0.0,0.0,0.0
1.0,20.0,False,28,99.99998516013034,99.99999235241569,100.00003164747031,0.0,0.0,0.0
1.0,20.0,False,29,99.99998623986033,99.999990898052,100.00002882786981,0.0,0.0,0.0
1.0,20.0,False,30,99.99998643852302,99.99999268267013,100.00003036997404,0.0,0.0,0.0
1.0,20.0,False,31,99.99998615351954,99.99999469566526,100.00002320241309,0.0,0.0,0.0
1.0,20.0,False,32,99.99999472627921,99.99999599678685,100.00002076831544,0.0,0.0,0.0
1.0,20.0,False,33,99.99999653599575,99.99999595760373,100.00000924174151,0.0,0.0,0.0
1.0,20.0,False,34,99.9999998504835,99.99999566963132,100.00000604873826,0.0,0.0,0.0
1.0,20.0,False,35,99.99999507693953,99.99999563029075,100.00000848134869,0.0,0.0,0.0
1.0,20.0,False,36,99.99999640658663,99.99999724244411,100.00000566809638,0.0,0.0,0.0
1.0,20.0,False,37,99.99999923205829,100.00000222241185,100.00001763696034,0.0,0.0,0.0
1.0,20.0,False,38,99.99999770067274,99.9999989140722,100.00001701451913,0.0,0.0,0.0
1.0,20.0,False,39,99.99999816881075,100.00000092472331,100.00001662695844,0.0,0.0,0.0
1.0,20.0,False,40,99.99999986179131,100.00000131995425,100.00001040005813,0.0,0.0,0.0
1.0,20.0,False,41,100.00000277799487,100.00000297665254,100.00001432882024,0.0,0.0,0.0
1.0,20.0,False,42,100.00000572126588,100.00000376618354,100.00001269699794,0.0,0.0,0.0
1.0,20.0,False,43,100.00000631278382,100.000004562076,100.00001515147925,0.0,0.0,0.0
1.0,20.0,False,44,100.0000062286071,100.00000436776361,100.0000178718677,0.0,0.0,0.0
1.0,20.0,False,45,100.00000622797378,100.00000451907177,100.00001592670307,0.0,0.0,0.0
1.0,20.0,False,46,100.00000513171923,100.00000334134147,100.00001082498665,0.0,0.0,0.0
1.0,20.0,False,47,100.00000659140241,100.00000276153871,100.00001084673919,0.0,0.0,0.0
1.0,20.0,False,48,100.00000244020093,100.0000043132014,100.00001309401185,0.0,0.0,0.0
1.0,20.0,False,49,100.00000019603232,100.0000016397594,100.00001830153883,0.0,0.0,0.0
1.0,20.0,False,50,99.99999862650168,100.00000195312546,100.00001712375402,0.0,0.0,0.0
1.0,20.0,True,1,77.17697083118851,77.18034057174314,77.19151387343058,0.1,0.1,0.1
1.0,20.0,True,2,100.00096746144303,100.00102674815325,100.00163328823174,0.0,0.0,0.0
1.0,20.0,True,3,100.00002700001815,100.00000159119756,100.00007127557822,0.0,0.0,0.0
1.0,20.0,True,4,100.00000123984827,99.99999008842977,100.00007113246889,0.0,0.0,0.0
1.0,20.0,True,5,100.00001260661432,99.99999736830429,100.00005045903367,0.0,0.0,0.0
1.0,20.0,True,6,100.00001162073501,100.00000310464762,100.00007056421381,0.0,0.0,0.0
1.0,20.0,True,7,100.00001856692411,100.00000529017798,100.0000712213362,0.0,0.0,0.0
1.0,20.0,True,8,100.00001139570386,100.0000022788598,100.00006386078687,0.0,0.0,0.0
1.0,20.0,True,9,100.0000086722753,99.99999611475693,100.00005716638998,0.0,0.0,0.0
1.0,20.0,True,10,99.99999153899718,99.99998752087674,100.00003025210604,0.0,0.0,0.0
1.0,20.0,True,11,99.9999914599094,99.99998706881878,100.00002395732412,0.0,0.0,0.0
1.0,20.0,True,12,99.9999906850476,99.99999003054234,100.0000159637958,0.0,0.0,0.0
1.0,20.0,True,13,100.00000583870627,99.99999593698604,100.00001595603746,0.0,0.0,0.0
1.0,20.0,True,14,100.00000557592043,99.99999571262914,100.00002261368732,0.0,0.0,0.0
1.0,20.0,True,15,100.00000451074803,99.99999306310063,100.00002259974175,0.0,0.0,0.0
1.0,20.0,True,16,100.00000623215237,99.99999357657916,100.00002397912044,0.0,0.0,0.0
1.0,20.0,True,17,100.00001021802638,99.99999658855523,100.00002016099945,0.0,0.0,0.0
1.0,20.0,True,18,100.00000791273897,99.99999677413778,100.00001730854085,0.0,0.0,0.0
1.0,20.0,True,19,100.0000097697887,100.00000696354988,100.00002480971081,0.0,0.0,0.0
1.0,20.0,True,20,100.00001223753185,100.00000758184903,100.00002473788781,0.0,0.0,0.0
1.0,20.0,True,21,99.9999933424429,100.00000126294559,100.00001901904095,0.0,0.0,0.0
1.0,20.0,True,22,99.99999192228753,100.00000061736098,100.00002000334263,0.0,0.0,0.0
1.0,20.0,True,23,99.99999066880116,99.99999773681478,100.00001732071672,0.0,0.0,0.0
1.0,20.0,True,24,99.99998783780303,99.99999533589144,100.00001795916918,0.0,0.0,0.0
1.0,20.0,True,25,99.99999504224485,99.99999708372266,100.00001598135776,0.0,0.0,0.0
1.0,20.0,True,26,99.99998612295491,99.99999611936394,100.00001799688312,0.0,0.0,0.0
1.0,20.0,True,27,99.99998837274862,99.99999698159414,100.00002294976741,0.0,0.0,0.0
1.0,20.0,True,28,99.99998643319023,99.99999217002782,100.00002264191087,0.0,0.0,0.0
1.0,20.0,True,29,99.99998911582037,99.99999187165909,100.00002091710829,0.0,0.0,0.0
1.0,20.0,True,30,99.99999552125291,99.99999312477657,100.0000193989133,0.0,0.0,0.0
1.0,20.0,True,31,99.9999995210447,99.99999396498674,100.00000820848211,0.0,0.0,0.0
1.0,20.0,True,32,99.99999666690283,99.999993653633,100.00000945112849,0.0,0.0,0.0
1.0,20.0,True,33,99.99999693665815,99.99999644539304,100.00000426842897,0.0,0.0,0.0
1.0,20.0,True,34,99.99999590305778,99.99999648693421,100.00000396467996,0.0,0.0,0.0
1.0,20.0,True,35,99.99999718244669,99.99999716097564,100.00000986527607,0.0,0.0,0.0
1.0,20.0,True,36,99.99999750528963,99.99999742523407,100.0000065392515,0.0,0.0,0.0
1.0,20.0,True,37,100.00000663189957,100.00000474704828,100.0000152975941,0.0,0.0,0.0
1.0,20.0,True,38,99.9999997416169,99.99999963896775,100.00000943972148,0.0,0.0,0.0
1.0,20.0,True,39,100.00000198300121,100.00000168700491,100.00001192547876,0.0,0.0,0.0
1.0,20.0,True,40,99.99999956883332,99.99999945737684,100.00000874026614,0.0,0.0,0.0
1.0,20.0,True,41,99.99999753814438,99.99999914014269,100.00001202440083,0.0,0.0,0.0
1.0,20.0,True,42,99.99999819120487,100.0000011311667,100.00001202555764,0.0,0.0,0.0
1.0,20.0,True,43,100.00000007955643,100.00000194113042,100.00001382255925,0.0,0.0,0.0
1.0,20.0,True,44,99.99999739569805,100.0000007400177,100.0000128275137,0.0,0.0,0.0
1.0,20.0,True,45,100.00000047330823,100.00000124331986,100.00000995505968,0.0,0.0,0.0
1.0,20.0,True,46,100.00000234111403,100.00000154432004,100.00000707998379,0.0,0.0,0.0
1.0,20.0,True,47,100.00000298290146,100.00000240537804,100.0000060207804,0.0,0.0,0.0
1.0,20.0,True,48,99.99999960953913,100.00000255556554,100.00001071946305,0.0,0.0,0.0
1.0,20.0,True,49,99.99999936628183,99.99999927496918,100.0000125246259,0.0,0.0,0.0
1.0,20.0,True,50,99.99999960974,99.99999932526555,100.00001009533766,0.0,0.0,0.0
2.0,5.0,False,1,99.96960047903568,99.9695462761798,99.96974866606033,0.0,0.0,0.0
2.0,5.0,False,2,100.00005229507597,100.00006477306951,100.00022338127017,0.0,0.0,0.0
2.0,5.0,False,3,100.00001943619483,100.00000413663449,100.00003327253364,0.0,0.0,0.0
2.0,5.0,False,4,100.00000698265151,99.99999804134455,100.00003334165831,0.0,0.0,0.0
2.0,5.0,False,5,100.00001139066688,100.00000094718105,100.00002495454537,0.0,0.0,0.0
2.0,5.0,False,6,100.00001829459558,100.00000601739457,100.0000376840716,0.0,0.0,0.0
2.0,5.0,False,7,100.00002071195051,100.00000690129542,100.0000375685409,0.0,0.0,0.0
2.0,5.0,False,8,100.00002097602638,100.00000752060386,100.00003871536569,0.0,0.0,0.0
2.0,5.0,False,9,100.0000091115408,100.00000474415614,100.00003368887917,0.0,0.0,0.0
2.0,5.0,False,10,100.00000912937907,100.00000006662967,100.00001822677748,0.0,0.0,0.0
2.0,5.0,False,11,100.00000826671622,99.99999914487228,100.00001446721352,0.0,0.0,0.0
2.0,5.0,False,12,100.0000029493446,99.99999681610223,100.00001540938462,0.0,0.0,0.0
2.0,5.0,False,13,100.00000307508637,99.99999949187155,100.00001492489776,0.0,0.0,0.0
2.0,5.0,False,14,100.00000211772294,99.99999902663313,100.00001837102559,0.0,0.0,0.0
2.0,5.0,False,15,100.00000180930797,99.99999837564773,100.00001869976447,0.0,0.0,0.0
2.0,5.0,False,16,100.00000203734032,99.9999995521841,100.00001916433948,0.0,0.0,0.0
2.0,5.0,False,17,100.00000047710203,100.00000258545538,100.00001843124559,0.0,0.0,0.0
2.0,5.0,False,18,100.00000246069148,100.00000151098845,100.00001780341675,0.0,0.0,0.0
2.0,5.0,False,19,100.00000520980846,100.00000191643673,100.00001822676893,0.0,0.0,0.0
2.0,5.0,False,20,100.00000548485384,100.00000341345559,100.00001798354955,0.0,0.0,0.0
2.0,5.0,False,21,100.00000027480803,100.00000026370824,100.0000137220122,0.0,0.0,0.0
2.0,5.0,False,22,100.0000001025528,100.00000078631538,100.00001284498589,0.0,0.0,0.0
2.0,5.0,False,23,99.99999704221173,99.99999966301374,100.0000141483215,0.0,0.0,0.0
2.0,5.0,False,24,99.99999551715078,99.99999736760637,100.00001483784541,0.0,0.0,0.0
2.0,5.0,False,25,99.99999303432975,99.99999657928473,100.00001417781559,0.0,0.0,0.0
2.0,5.0,False,26,99.9999915339624,99.99999491742471,100.00001346898392,0.0,0.0,0.0
2.0,5.0,False,27,99.99999441330559,99.99999593917487,100.00001738278976,0.0,0.0,0.0
2.0,5.0,False,28,99.99999210928056,99.99999567964008,100.00001761972598,0.0,0.0,0.0
2.0,5.0,False,29,99.99999199035085,99.99999471873753,100.00001630081329,0.0,0.0,0.0
2.0,5.0,False,30,99.99999274121845,99.99999543141742,100.00001692226297,0.0,0.0,0.0
2.0,5.0,False,31,99.99999341820288,99.99999630490429,100.0000140438535,0.0,0.0,0.0
2.0,5.0,False,32,99.9999923902442,99.99999651165353,100.00001303497525,0.0,0.0,0.0
2.0,5.0,False,33,99.99999621657935,99.99999725804275,100.00000645946582,0.0,0.0,0.0
2.0,5.0,False,34,99.9999983330142,99.99999682772771,100.00000045428295,0.0,0.0,0.0
2.0,5.0,False,35,99.99999764842171,99.99999675565319,99.99999990275553,0.0,0.0,0.0
2.0,5.0,False,36,99.99999654653735,99.99999647835986,100.00000206677032,0.0,0.0,0.0
2.0,5.0,False,37,99.9999987486591,99.99999953534376,100.00000786197808,0.0,0.0,0.0
2.0,5.0,False,38,99.9999987252844,99.9999984745097,100.00000880226486,0.0,0.0,0.0
2.0,5.0,False,39,99.99999893013452,99.99999997538808,100.00000865553133,0.0,0.0,0.0
2.0,5.0,False,40,99.99999812344069,99.99999929359066,100.0000050832941,0.0,0.0,0.0
2.0,5.0,False,41,100.00000211421067,100.00000130846146,100.00000731946358,0.0,0.0,0.0
2.0,5.0,False,42,100.00000360337518,100.00000150434064,100.0000063890602,0.0,0.0,0.0
2.0,5.0,False,43,100.00000407958642,100.00000252109501,100.00000660461816,0.0,0.0,0.0
2.0,5.0,False,44,100.00000406309786,100.00000236444194,100.0000075077842,0.0,0.0,0.0
2.0,5.0,False,45,100.00000406580034,100.00000246504985,100.00000668684366,0.0,0.0,0.0
2.0,5.0,False,46,100.00000405811633,100.00000202919864,100.00000637413771,0.0,0.0,0.0
2.0,5.0,False,47,100.00000425264528,100.00000164008607,100.00000496894938,0.0,0.0,0.0
2.0,5.0,False,48,100.00000236707257,100.00000235140975,100.00000543168366,0.0,0.0,0.0
2.0,5.0,False,49,100.00000155400623,100.00000142160556,100.00000896863303,0.0,0.0,0.0
2.0,5.0,False,50,100.00000093389994,100.00000147531787,100.00000823428587,0.0,0.0,0.0
2.0,5.0,True,1,100.66241548013863,100.66238690317927,100.66382850155307,0.0,0.0,0.0
2.0,5.0,True,2,100.00003976068454,100.00005443608708,100.00021058416195,0.0,0.0,0.0
2.0,5.0,True,3,100.00001698023247,100.00000558703478,100.00004137453806,0.0,0.0,0.0
2.0,5.0,True,4,100.00001543588722,99.99999928224713,100.00004146352732,0.0,0.0,0.0
2.0,5.0,True,5,100.00001970049954,100.00000458770566,100.00003280024661,0.0,0.0,0.0
2.0,5.0,True,6,100.00001391752653,100.00000782470738,100.00004121297003,0.0,0.0,0.0
2.0,5.0,True,7,100.0000226486097,100.00000983107071,100.00004360319502,0.0,0.0,0.0
2.0,5.0,True,8,100.00001903675718,100.00000875486946,100.00004008337739,0.0,0.0,0.0
2.0,5.0,True,9,100.00000708388951,100.00000344136302,100.00003944498755,0.0,0.0,0.0
2.0,5.0,True,10,100.00000628138667,99.99999811000268,100.00002222067562,0.0,0.0,0.0
2.0,5.0,True,11,100.00000654511148,99.99999724777925,100.00001729587623,0.0,0.0,0.0
2.0,5.0,True,12,100.00000425121449,99.9999972300687,100.00001285397657,0.0,0.0,0.0
2.0,5.0,True,13,100.00000957397283,99.99999933412862,100.00001302950028,0.0,0.0,0.0
2.0,5.0,True,14,100.00000844560496,99.99999891050558,100.00001568132893,0.0,0.0,0.0
2.0,5.0,True,15,100.00000857676771,99.99999875317,100.00001568757816,0.0,0.0,0.0
2.0,5.0,True,16,100.00000904119184,99.99999965453694,100.00001601655767,0.0,0.0,0.0
2.0,5.0,True,17,100.00000853456282,100.00000068639137,100.00001483637234,0.0,0.0,0.0
