snr,comb_amp,overlap,k,seed,bias_plus,coverage
2.0,5.0,False,18,43,100.00000516940412,0.0
2.0,5.0,False,19,43,100.0000062453611,0.0
2.0,5.0,False,20,43,100.00000606901642,0.0
2.0,5.0,False,21,43,99.9999963664535,0.0
2.0,5.0,False,22,43,99.99999661129718,0.0
2.0,5.0,False,23,43,99.99999704221173,0.0
2.0,5.0,False,24,43,99.99999551715078,0.0
2.0,5.0,False,25,43,99.99999106609476,0.0
2.0,5.0,False,26,43,99.9999915339624,0.0
2.0,5.0,False,27,43,99.99999441330559,0.0
2.0,5.0,False,28,43,99.99999187497298,0.0
2.0,5.0,False,29,43,99.99999199035085,0.0
2.0,5.0,False,30,43,99.99999274121845,0.0
2.0,5.0,False,31,43,99.9999950032009,0.0
2.0,5.0,False,32,43,99.99999335659072,0.0
2.0,5.0,False,33,43,100.00000045013621,0.0
2.0,5.0,False,34,43,100.00000035307109,0.0
2.0,5.0,False,35,43,99.99999712122816,0.0
2.0,5.0,False,36,43,99.99999731557517,0.0
2.0,5.0,False,37,43,99.99999926299643,0.0
2.0,5.0,False,38,43,99.99999895005551,0.0
2.0,5.0,False,39,43,99.99999928266881,0.0
2.0,5.0,False,40,43,100.00000046788253,0.0
2.0,5.0,False,41,43,99.99999677811275,0.0
2.0,5.0,False,42,43,99.99999744058869,0.0
2.0,5.0,False,43,43,99.99999834498497,0.0
2.0,5.0,False,44,43,99.99999866367085,0.0
2.0,5.0,False,45,43,99.99999864875704,0.0
2.0,5.0,False,46,43,99.99999871568514,0.0
2.0,5.0,False,47,43,100.00000001486848,0.0
2.0,5.0,False,48,43,99.99999831754042,0.0
2.0,5.0,False,49,43,99.99999667237496,0.0
2.0,5.0,False,50,43,99.9999972652125,0.0
2.0,5.0,False,1,44,99.96974866606033,0.0
2.0,5.0,False,2,44,100.00016453595721,0.0
2.0,5.0,False,3,44,99.9999387059686,0.0
2.0,5.0,False,4,44,99.99994077741155,0.0
2.0,5.0,False,5,44,99.9999526491588,0.0
2.0,5.0,False,6,44,99.99995891439644,0.0
2.0,5.0,False,7,44,99.99995799338141,0.0
2.0,5.0,False,8,44,99.99996058380853,0.0
2.0,5.0,False,9,44,99.99996139331375,0.0
2.0,5.0,False,10,44,99.99997159695513,0.0
2.0,5.0,False,11,44,99.99997454639174,0.0
2.0,5.0,False,12,44,99.99998395031295,0.0
2.0,5.0,False,13,44,99.99998608218996,0.0
2.0,5.0,False,14,44,99.99998136570703,0.0
2.0,5.0,False,15,44,99.99998148400229,0.0
2.0,5.0,False,16,44,99.99998230668893,0.0
2.0,5.0,False,17,44,99.99999581746859,0.0
2.0,5.0,False,18,44,100.00000186731933,0.0
2.0,5.0,False,19,44,100.00000179291976,0.0
2.0,5.0,False,20,44,99.99999957197724,0.0
2.0,5.0,False,21,44,100.00000027480803,0.0
2.0,5.0,False,22,44,100.0000001025528,0.0
2.0,5.0,False,23,44,99.99999206967637,0.0
2.0,5.0,False,24,44,99.9999897447531,0.0
2.0,5.0,False,25,44,99.99998869473504,0.0
2.0,5.0,False,26,44,99.99998968080982,0.0
2.0,5.0,False,27,44,99.9999887536782,0.0
2.0,5.0,False,28,44,99.99999210928056,0.0
2.0,5.0,False,29,44,99.99999375984777,0.0
2.0,5.0,False,30,44,99.99999351569295,0.0
2.0,5.0,False,31,44,99.99999341820288,0.0
2.0,5.0,False,32,44,99.9999923902442,0.0
2.0,5.0,False,33,44,99.99999621657935,0.0
2.0,5.0,False,34,44,99.9999983330142,0.0
2.0,5.0,False,35,44,99.99999764842171,0.0
2.0,5.0,False,36,44,99.99999654653735,0.0
2.0,5.0,False,37,44,99.9999987486591,0.0
2.0,5.0,False,38,44,99.9999987252844,0.0
2.0,5.0,False,39,44,99.99999893013452,0.0
2.0,5.0,False,40,44,99.99999748915884,0.0
2.0,5.0,False,41,44,100.00000211421067,0.0
2.0,5.0,False,42,44,100.00000360337518,0.0
2.0,5.0,False,43,44,100.00000407958642,0.0
2.0,5.0,False,44,44,100.00000406309786,0.0
2.0,5.0,False,45,44,100.00000406580034,0.0
2.0,5.0,False,46,44,100.00000405811633,0.0
2.0,5.0,False,47,44,100.00000425264528,0.0
2.0,5.0,False,48,44,100.00000236707257,0.0
2.0,5.0,False,49,44,100.00000299784148,0.0
2.0,5.0,False,50,44,100.0000041000444,0.0
2.0,5.0,False,1,45,99.96928293614879,0.0
2.0,5.0,False,2,45,99.99990814451405,0.0
2.0,5.0,False,3,45,100.00000611361912,0.0
2.0,5.0,False,4,45,99.9999893442448,0.0
2.0,5.0,False,5,45,99.99999393293885,0.0
2.0,5.0,False,6,45,99.99999220447523,0.0
2.0,5.0,False,7,45,99.99999226602328,0.0
2.0,5.0,False,8,45,99.99999545091583,0.0
2.0,5.0,False,9,45,99.99999736013802,0.0
2.0,5.0,False,10,45,99.99998749082025,0.0
2.0,5.0,False,11,45,99.99998788316066,0.0
2.0,5.0,False,12,45,99.99997681895168,0.0
2.0,5.0,False,13,45,99.99998037771697,0.0
2.0,5.0,False,14,45,99.99998037752559,0.0
2.0,5.0,False,15,45,99.9999768240757,0.0
2.0,5.0,False,16,45,99.99997972692907,0.0
2.0,5.0,False,17,45,99.99998262653324,0.0
2.0,5.0,False,18,45,99.99998025411057,0.0
2.0,5.0,False,19,45,99.99997810732535,0.0
2.0,5.0,False,20,45,99.99998795788088,0.0
2.0,5.0,False,21,45,99.99998872215681,0.0
2.0,5.0,False,22,45,99.99999161796386,0.0
2.0,5.0,False,23,45,99.9999932262335,0.0
2.0,5.0,False,24,45,99.99998953528618,0.0
2.0,5.0,False,25,45,99.99999303432975,0.0
2.0,5.0,False,26,45,99.9999837848595,0.0
2.0,5.0,False,27,45,99.99998148616075,0.0
2.0,5.0,False,28,45,99.99998148959881,0.0
2.0,5.0,False,29,45,99.99998151241034,0.0
2.0,5.0,False,30,45,99.99998234056144,0.0
2.0,5.0,False,31,45,99.9999874002535,0.0
2.0,5.0,False,32,45,99.9999921182071,0.0
2.0,5.0,False,33,45,99.99999302970312,0.0
2.0,5.0,False,34,45,99.99999770313187,0.0
2.0,5.0,False,35,45,99.99999852931438,0.0
2.0,5.0,False,36,45,99.99999639003023,0.0
2.0,5.0,False,37,45,99.99999627012846,0.0
2.0,5.0,False,38,45,99.99999203985185,0.0
2.0,5.0,False,39,45,99.99999755391511,0.0
2.0,5.0,False,40,45,99.99999812344069,0.0
2.0,5.0,False,41,45,100.0000044046528,0.0
2.0,5.0,False,42,45,100.0000043869935,0.0
2.0,5.0,False,43,45,100.00000660461816,0.0
2.0,5.0,False,44,45,100.0000075077842,0.0
2.0,5.0,False,45,45,100.00000668684366,0.0
2.0,5.0,False,46,45,100.00000406172387,0.0
2.0,5.0,False,47,45,100.00000430217233,0.0
2.0,5.0,False,48,45,100.00000543168366,0.0
2.0,5.0,False,49,45,100.00000896863303,0.0
2.0,5.0,False,50,45,100.00000823428587,0.0
2.0,5.0,False,1,46,99.96946566720511,0.0
2.0,5.0,False,2,46,99.99997550853018,0.0
2.0,5.0,False,3,46,100.00002315485622,0.0
2.0,5.0,False,4,46,100.00000698265151,0.0
2.0,5.0,False,5,46,100.00001139066688,0.0
2.0,5.0,False,6,46,100.000022989434,0.0
2.0,5.0,False,7,46,100.00002071195051,0.0
2.0,5.0,False,8,46,100.00002187690285,0.0
2.0,5.0,False,9,46,100.0000091115408,0.0
2.0,5.0,False,10,46,100.00000912937907,0.0
2.0,5.0,False,11,46,100.00000826671622,0.0
2.0,5.0,False,12,46,100.00000495251729,0.0
2.0,5.0,False,13,46,100.00001492489776,0.0
2.0,5.0,False,14,46,100.00001837102559,0.0
2.0,5.0,False,15,46,100.00001869976447,0.0
2.0,5.0,False,16,46,100.00001916433948,0.0
2.0,5.0,False,17,46,100.00001843124559,0.0
2.0,5.0,False,18,46,100.00001780341675,0.0
2.0,5.0,False,19,46,100.00001822676893,0.0
2.0,5.0,False,20,46,100.00001798354955,0.0
2.0,5.0,False,21,46,100.0000137220122,0.0
2.0,5.0,False,22,46,100.00001284498589,0.0
2.0,5.0,False,23,46,100.0000141483215,0.0
2.0,5.0,False,24,46,100.00001483784541,0.0
2.0,5.0,False,25,46,100.00001417781559,0.0
2.0,5.0,False,26,46,100.00001346898392,0.0
2.0,5.0,False,27,46,100.00001738278976,0.0
2.0,5.0,False,28,46,100.00001761972598,0.0
2.0,5.0,False,29,46,100.00001630081329,0.0
2.0,5.0,False,30,46,100.00001692226297,0.0
2.0,5.0,False,31,46,100.0000140438535,0.0
2.0,5.0,False,32,46,100.00001303497525,0.0
2.0,5.0,False,33,46,100.00000645946582,0.0
2.0,5.0,False,34,46,100.00000045428295,0.0
2.0,5.0,False,35,46,99.99999990275553,0.0
2.0,5.0,False,36,46,100.00000206677032,0.0
2.0,5.0,False,37,46,100.00000786197808,0.0
2.0,5.0,False,38,46,100.00000880226486,0.0
2.0,5.0,False,39,46,100.00000865553133,0.0
2.0,5.0,False,40,46,100.0000050832941,0.0
2.0,5.0,False,41,46,100.00000731946358,0.0
2.0,5.0,False,42,46,100.0000063890602,0.0
2.0,5.0,False,43,46,100.00000632389455,0.0
2.0,5.0,False,44,46,100.0000048101366,0.0
2.0,5.0,False,45,46,100.00000591308572,0.0
2.0,5.0,False,46,46,100.00000637413771,0.0
2.0,5.0,False,47,46,100.00000496894938,0.0
2.0,5.0,False,48,46,100.00000489545718,0.0
2.0,5.0,False,49,46,100.00000155400623,0.0
2.0,5.0,False,50,46,100.00000093389994,0.0
2.0,10.0,True,1,42,101.62232756753816,0.0
2.0,10.0,True,2,42,100.00021005049578,0.0
2.0,10.0,True,3,42,100.00004137431958,0.0
2.0,10.0,True,4,42,100.00004146336778,0.0
2.0,10.0,True,5,42,100.00003280086541,0.0
2.0,10.0,True,6,42,100.00004124108368,0.0
2.0,10.0,True,7,42,100.00004360145462,0.0
2.0,10.0,True,8,42,100.00004008180993,0.0
2.0,10.0,True,9,42,100.00003944606505,0.0
2.0,10.0,True,10,42,100.00002221730472,0.0
2.0,10.0,True,11,42,100.00001730029487,0.0
2.0,10.0,True,12,42,100.00000958324551,0.0
2.0,10.0,True,13,42,100.00000957656147,0.0
2.0,10.0,True,14,42,100.00000844859744,0.0
2.0,10.0,True,15,42,100.00000857919906,0.0
2.0,10.0,True,16,42,100.00000904596266,0.0
2.0,10.0,True,17,42,100.00000853755768,0.0
2.0,10.0,True,18,42,100.00000763611445,0.0
2.0,10.0,True,19,42,100.00001300061615,0.0
2.0,10.0,True,20,42,100.00001296744139,0.0
2.0,10.0,True,21,42,100.00001006575172,0.0
2.0,10.0,True,22,42,100.00001051770923,0.0
2.0,10.0,True,23,42,100.00000626648799,0.0
2.0,10.0,True,24,42,100.0000055647968,0.0
2.0,10.0,True,25,42,100.0000045606944,0.0
2.0,10.0,True,26,42,100.00000683316831,0.0
2.0,10.0,True,27,42,100.0000086367559,0.0
2.0,10.0,True,28,42,100.00000381518579,0.0
2.0,10.0,True,29,42,100.00000291787148,0.0
2.0,10.0,True,30,42,99.99999815014436,0.0
2.0,10.0,True,31,42,99.9999988640919,0.0
2.0,10.0,True,32,42,99.99999894407927,0.0
2.0,10.0,True,33,42,99.99999549319926,0.0
2.0,10.0,True,34,42,99.99999527818758,0.0
2.0,10.0,True,35,42,99.99999757134063,0.0
2.0,10.0,True,36,42,99.99999710345479,0.0
2.0,10.0,True,37,42,100.00000421613603,0.0
2.0,10.0,True,38,42,100.00000280225453,0.0
2.0,10.0,True,39,42,99.99999953661383,0.0
2.0,10.0,True,40,42,99.9999994499129,0.0
2.0,10.0,True,41,42,99.99999855982477,0.0
2.0,10.0,True,42,42,99.99999890612929,0.0
2.0,10.0,True,43,42,99.99999947845744,0.0
2.0,10.0,True,44,42,99.99999859952058,0.0
2.0,10.0,True,45,42,99.99999813146621,0.0
2.0,10.0,True,46,42,99.99999819264141,0.0
2.0,10.0,True,47,42,99.99999930834896,0.0
2.0,10.0,True,48,42,100.00000116075019,0.0
2.0,10.0,True,49,42,99.99999545536667,0.0
2.0,10.0,True,50,42,99.99999548791186,0.0
2.0,10.0,True,1,43,101.62532559461755,0.0
2.0,10.0,True,2,43,100.00003939430009,0.0
2.0,10.0,True,3,43,100.00001697978938,0.0
2.0,10.0,True,4,43,100.00001761727997,0.0
2.0,10.0,True,5,43,100.00001969994806,0.0
2.0,10.0,True,6,43,100.0000139159796,0.0
2.0,10.0,True,7,43,100.00002264734076,0.0
2.0,10.0,True,8,43,100.00001904959841,0.0
2.0,10.0,True,9,43,100.00001622498442,0.0
2.0,10.0,True,10,43,100.00001250403022,0.0
2.0,10.0,True,11,43,100.00001232818502,0.0
2.0,10.0,True,12,43,100.00001284773731,0.0
2.0,10.0,True,13,43,100.00001102647914,0.0
2.0,10.0,True,14,43,100.00001086544592,0.0
2.0,10.0,True,15,43,100.00001086304741,0.0
2.0,10.0,True,16,43,100.00001456573159,0.0
2.0,10.0,True,17,43,100.00001483408893,0.0
2.0,10.0,True,18,43,100.00000421623395,0.0
2.0,10.0,True,19,43,100.00000483275684,0.0
2.0,10.0,True,20,43,100.00000509365455,0.0
2.0,10.0,True,21,43,99.99999711100207,0.0
2.0,10.0,True,22,43,99.9999956351362,0.0
2.0,10.0,True,23,43,99.99999668800022,0.0
2.0,10.0,True,24,43,99.9999939670684,0.0
2.0,10.0,True,25,43,99.99999371144733,0.0
2.0,10.0,True,26,43,99.99999025753391,0.0
2.0,10.0,True,27,43,99.999993978058,0.0
2.0,10.0,True,28,43,99.9999907131584,0.0
2.0,10.0,True,29,43,99.99999107163353,0.0
2.0,10.0,True,30,43,99.99999400691229,0.0
2.0,10.0,True,31,43,99.99999635254383,0.0
2.0,10.0,True,32,43,99.99999416238441,0.0
2.0,10.0,True,33,43,100.00000079565568,0.0
2.0,10.0,True,34,43,100.00000054083469,0.0
2.0,10.0,True,35,43,99.99999731685763,0.0
2.0,10.0,True,36,43,99.99999722259304,0.0
2.0,10.0,True,37,43,99.99999888615409,0.0
2.0,10.0,True,38,43,99.99999894436598,0.0
2.0,10.0,True,39,43,100.00000055505342,0.0
2.0,10.0,True,40,43,99.9999996579961,0.0
2.0,10.0,True,41,43,99.99999383641492,0.0
2.0,10.0,True,42,43,99.99999745423108,0.0
2.0,10.0,True,43,43,99.99999726385593,0.0
2.0,10.0,True,44,43,99.99999741549419,0.0
2.0,10.0,True,45,43,99.99999910803645,0.0
2.0,10.0,True,46,43,100.00000002914024,0.0
2.0,10.0,True,47,43,99.99999941233847,0.0
2.0,10.0,True,48,43,99.999998208205,0.0
2.0,10.0,True,49,43,99.99999626364311,0.0
2.0,10.0,True,50,43,99.99999741313513,0.0
2.0,10.0,True,1,44,101.62710613158542,0.0
2.0,10.0,True,2,44,100.00014024255118,0.0
2.0,10.0,True,3,44,99.99992793713005,0.0
2.0,10.0,True,4,44,99.99992834528334,0.0
2.0,10.0,True,5,44,99.99995195772485,0.0
2.0,10.0,True,6,44,99.99995965788233,0.0
2.0,10.0,True,7,44,99.9999595461903,0.0
2.0,10.0,True,8,44,99.99995922503467,0.0
2.0,10.0,True,9,44,99.99995400555797,0.0
2.0,10.0,True,10,44,99.99995789187574,0.0
2.0,10.0,True,11,44,99.99995799801117,0.0
2.0,10.0,True,12,44,99.99997753522644,0.0
2.0,10.0,True,13,44,99.99997875426891,0.0
2.0,10.0,True,14,44,99.9999754297838,0.0
2.0,10.0,True,15,44,99.99997499076636,0.0
2.0,10.0,True,16,44,99.99997705492672,0.0
2.0,10.0,True,17,44,99.99999052397492,0.0
2.0,10.0,True,18,44,99.99999158133375,0.0
2.0,10.0,True,19,44,99.999992372004,0.0
2.0,10.0,True,20,44,99.99999188997208,0.0
2.0,10.0,True,21,44,99.99999239457792,0.0
2.0,10.0,True,22,44,99.9999925817145,0.0
2.0,10.0,True,23,44,99.99998825191929,0.0
2.0,10.0,True,24,44,99.99998502685183,0.0
2.0,10.0,True,25,44,99.99998521647946,0.0
2.0,10.0,True,26,44,99.99998798576505,0.0
2.0,10.0,True,27,44,99.99998913755167,0.0
2.0,10.0,True,28,44,99.99998417604519,0.0
2.0,10.0,True,29,44,99.99998184923756,0.0
2.0,10.0,True,30,44,99.99998960064906,0.0
2.0,10.0,True,31,44,99.99998973842361,0.0
2.0,10.0,True,32,44,99.99998989012661,0.0
2.0,10.0,True,33,44,99.99999411312972,0.0
2.0,10.0,True,34,44,99.99999555617717,0.0
2.0,10.0,True,35,44,99.99999351374869,0.0
2.0,10.0,True,36,44,99.99999305725532,0.0
2.0,10.0,True,37,44,99.99999524412735,0.0
2.0,10.0,True,38,44,99.99999535646921,0.0
2.0,10.0,True,39,44,99.99999601318589,0.0
2.0,10.0,True,40,44,99.99999320450272,0.0
2.0,10.0,True,41,44,99.9999982598516,0.0
2.0,10.0,True,42,44,99.99999892947065,0.0
2.0,10.0,True,43,44,100.0000009071851,0.0
2.0,10.0,True,44,44,100.00000140020198,0.0
2.0,10.0,True,45,44,100.00000124586145,0.0
2.0,10.0,True,46,44,100.00000142916322,0.0
2.0,10.0,True,47,44,100.00000248289396,0.0
2.0,10.0,True,48,44,100.00000056480619,0.0
2.0,10.0,True,49,44,100.00000167437153,0.0
2.0,10.0,True,50,44,100.00000161110486,0.0
2.0,10.0,True,1,45,101.62207818912452,0.0
2.0,10.0,True,2,45,99.99989924903485,0.0
2.0,10.0,True,3,45,100.00001022221218,0.0
2.0,10.0,True,4,45,99.9999935523894,0.0
2.0,10.0,True,5,45,99.99999735744828,0.0
2.0,10.0,True,6,45,99.99999574965231,0.0
2.0,10.0,True,7,45,99.99999588343164,0.0
2.0,10.0,True,8,45,99.99999730321859,0.0
2.0,10.0,True,9,45,100.00000044630036,0.0
2.0,10.0,True,10,45,99.99999165146787,0.0
2.0,10.0,True,11,45,99.99999205946565,0.0
2.0,10.0,True,12,45,99.99998194033563,0.0
2.0,10.0,True,13,45,99.99998429330358,0.0
2.0,10.0,True,14,45,99.99998413828654,0.0
2.0,10.0,True,15,45,99.99998365053935,0.0
2.0,10.0,True,16,45,99.99998158058227,0.0
2.0,10.0,True,17,45,99.99997626638142,0.0
2.0,10.0,True,18,45,99.99997457077114,0.0
2.0,10.0,True,19,45,99.99998738053047,0.0
2.0,10.0,True,20,45,99.99998826246744,0.0
2.0,10.0,True,21,45,99.99998939682065,0.0
2.0,10.0,True,22,45,99.99999130167996,0.0
2.0,10.0,True,23,45,99.99999479590912,0.0
2.0,10.0,True,24,45,99.99999055519123,0.0
2.0,10.0,True,25,45,99.99999628839171,0.0
2.0,10.0,True,26,45,99.99998924440872,0.0
2.0,10.0,True,27,45,99.99998455248483,0.0
2.0,10.0,True,28,45,99.99998470813058,0.0
2.0,10.0,True,29,45,99.99998428283837,0.0
2.0,10.0,True,30,45,99.99998487977902,0.0
2.0,10.0,True,31,45,99.99998681595392,0.0
2.0,10.0,True,32,45,99.99998410640072,0.0
2.0,10.0,True,33,45,99.99999186055908,0.0
2.0,10.0,True,34,45,99.99999516966277,0.0
2.0,10.0,True,35,45,99.99999873601597,0.0
2.0,10.0,True,36,45,99.99999682303653,0.0
2.0,10.0,True,37,45,99.99999673114452,0.0
2.0,10.0,True,38,45,99.99999329097534,0.0
2.0,10.0,True,39,45,100.00000032073874,0.0
2.0,10.0,True,40,45,100.00000199880247,0.0
2.0,10.0,True,41,45,100.0000052819131,0.0
2.0,10.0,True,42,45,100.00000530562681,0.0
2.0,10.0,True,43,45,100.00000636687156,0.0
2.0,10.0,True,44,45,100.00000476562745,0.0
2.0,10.0,True,45,45,100.00000338509375,0.0
2.0,10.0,True,46,45,100.00000193352835,0.0
2.0,10.0,True,47,45,100.00000175561243,0.0
2.0,10.0,True,48,45,100.0000046419367,0.0
2.0,10.0,True,49,45,100.00000816817186,0.0
2.0,10.0,True,50,45,100.00000640479759,0.0
2.0,10.0,True,1,46,101.62440021859818,0.0
2.0,10.0,True,2,46,99.99998126128807,0.0
2.0,10.0,True,3,46,100.00003142104057,0.0
2.0,10.0,True,4,46,100.00001543451987,0.0
2.0,10.0,True,5,46,100.00002112306333,0.0
2.0,10.0,True,6,46,100.00002858930604,0.0
2.0,10.0,True,7,46,100.00002747806622,0.0
2.0,10.0,True,8,46,100.00002813072126,0.0
2.0,10.0,True,9,46,100.0000070867955,0.0
2.0,10.0,True,10,46,100.00000628280581,0.0
2.0,10.0,True,11,46,100.00000654605117,0.0
2.0,10.0,True,12,46,100.00000425092382,0.0
2.0,10.0,True,13,46,100.00001302775911,0.0
2.0,10.0,True,14,46,100.00001568107052,0.0
2.0,10.0,True,15,46,100.00001568761479,0.0
2.0,10.0,True,16,46,100.00001601771592,0.0
2.0,10.0,True,17,46,100.00001327159043,0.0
2.0,10.0,True,18,46,100.00001222783845,0.0
2.0,10.0,True,19,46,100.00001525928664,0.0
2.0,10.0,True,20,46,100.00001516685482,0.0
2.0,10.0,True,21,46,100.000012163773,0.0
2.0,10.0,True,22,46,100.00001131013494,0.0
2.0,10.0,True,23,46,100.00001150614952,0.0
2.0,10.0,True,24,46,100.00001186320708,0.0
2.0,10.0,True,25,46,100.00001015097712,0.0
2.0,10.0,True,26,46,100.00001054287893,0.0
2.0,10.0,True,27,46,100.00001488413807,0.0
2.0,10.0,True,28,46,100.00001476030258,0.0
2.0,10.0,True,29,46,100.0000140340862,0.0
2.0,10.0,True,30,46,100.00001310390303,0.0
2.0,10.0,True,31,46,100.00000655112964,0.0
2.0,10.0,True,32,46,100.00000643665635,0.0
2.0,10.0,True,33,46,100.00000320259397,0.0
2.0,10.0,True,34,46,99.9999989879077,0.0
2.0,10.0,True,35,46,99.99999830872721,0.0
2.0,10.0,True,36,46,100.00000152367681,0.0
2.0,10.0,True,37,46,100.00000736570601,0.0
2.0,10.0,True,38,46,100.000005459677,0.0
2.0,10.0,True,39,46,100.00000714000512,0.0
2.0,10.0,True,40,46,100.00000365514867,0.0
2.0,10.0,True,41,46,100.00000114295449,0.0
2.0,10.0,True,42,46,100.00000108665739,0.0
2.0,10.0,True,43,46,100.00000091490821,0.0
2.0,10.0,True,44,46,99.99999982120454,0.0
2.0,10.0,True,45,46,100.00000113300695,0.0
2.0,10.0,True,46,46,100.0000029062505,0.0
2.0,10.0,True,47,46,100.0000035231501,0.0
2.0,10.0,True,48,46,100.00000348702676,0.0
2.0,10.0,True,49,46,100.00000087396808,0.0
2.0,10.0,True,50,46,100.00000064424539,0.0
2.0,10.0,False,1,42,99.14657540052411,0.0
2.0,10.0,False,2,42,100.0002233643965,0.0
2.0,10.0,False,3,42,100.00003327968821,0.0
2.0,10.0,False,4,42,100.00003334891244,0.0
2.0,10.0,False,5,42,100.00002496120362,0.0
2.0,10.0,False,6,42,100.00003769074017,0.0
2.0,10.0,False,7,42,100.00003757541043,0.0
2.0,10.0,False,8,42,100.00003872187688,0.0
2.0,10.0,False,9,42,100.0000336959053,0.0
2.0,10.0,False,10,42,100.0000182329098,0.0
2.0,10.0,False,11,42,100.00001056869354,0.0
2.0,10.0,False,12,42,100.00000295633217,0.0
2.0,10.0,False,13,42,100.00000308222192,0.0
2.0,10.0,False,14,42,100.0000021252853,0.0
2.0,10.0,False,15,42,100.00000181649354,0.0
2.0,10.0,False,16,42,100.0000020481196,0.0
2.0,10.0,False,17,42,100.0000004855747,0.0
2.0,10.0,False,18,42,100.00000246218174,0.0
2.0,10.0,False,19,42,100.00000521853502,0.0
2.0,10.0,False,20,42,100.00000549113823,0.0
2.0,10.0,False,21,42,100.0000022387867,0.0
2.0,10.0,False,22,42,100.00000276020212,0.0
2.0,10.0,False,23,42,100.00000183591564,0.0
2.0,10.0,False,24,42,99.9999972076729,0.0
2.0,10.0,False,25,42,99.99999592772264,0.0
2.0,10.0,False,26,42,99.99999612292734,0.0
2.0,10.0,False,27,42,99.99999766933526,0.0
2.0,10.0,False,28,42,99.99999530866864,0.0
2.0,10.0,False,29,42,99.99999003652027,0.0
2.0,10.0,False,30,42,99.9999916409729,0.0
2.0,10.0,False,31,42,99.99999166306714,0.0
2.0,10.0,False,32,42,99.99999166236107,0.0
2.0,10.0,False,33,42,99.99999013655662,0.0
2.0,10.0,False,34,42,99.9999872985992,0.0
2.0,10.0,False,35,42,99.99999058104494,0.0
2.0,10.0,False,36,42,99.99999007594141,0.0
2.0,10.0,False,37,42,99.99999554199377,0.0
2.0,10.0,False,38,42,99.99999386276346,0.0
2.0,10.0,False,39,42,99.99999545868471,0.0
2.0,10.0,False,40,42,99.99999530810365,0.0
2.0,10.0,False,41,42,99.99999592921898,0.0
2.0,10.0,False,42,42,99.99999570261942,0.0
2.0,10.0,False,43,42,99.99999725263615,0.0
2.0,10.0,False,44,42,99.99999677791882,0.0
2.0,10.0,False,45,42,99.99999701118963,0.0
2.0,10.0,False,46,42,99.99999693642954,0.0
2.0,10.0,False,47,42,99.99999466286025,0.0
2.0,10.0,False,48,42,100.00000074527085,0.0
2.0,10.0,False,49,42,99.99999691585369,0.0
2.0,10.0,False,50,42,99.99999684375427,0.0
2.0,10.0,False,1,43,99.14735477522385,0.0
2.0,10.0,False,2,43,100.0000523009318,0.0
2.0,10.0,False,3,43,100.00001943772202,0.0
2.0,10.0,False,4,43,100.00001976233578,0.0
2.0,10.0,False,5,43,100.00002181055754,0.0
2.0,10.0,False,6,43,100.00001829605617,0.0
2.0,10.0,False,7,43,100.00002596471614,0.0
2.0,10.0,False,8,43,100.00002097539951,0.0
2.0,10.0,False,9,43,100.00002216773422,0.0
2.0,10.0,False,10,43,100.0000138906496,0.0
2.0,10.0,False,11,43,100.00001446814625,0.0
2.0,10.0,False,12,43,100.00001541104214,0.0
2.0,10.0,False,13,43,100.00001300049064,0.0
2.0,10.0,False,14,43,100.00001290131141,0.0
2.0,10.0,False,15,43,100.00001306131665,0.0
2.0,10.0,False,16,43,100.00001452931878,0.0
2.0,10.0,False,17,43,100.0000155750819,0.0
2.0,10.0,False,18,43,100.00000517132956,0.0
2.0,10.0,False,19,43,100.00000624472477,0.0
2.0,10.0,False,20,43,100.00000606866485,0.0
2.0,10.0,False,21,43,99.99999636761143,0.0
2.0,10.0,False,22,43,99.99999661235447,0.0
2.0,10.0,False,23,43,99.99999704185842,0.0
2.0,10.0,False,24,43,99.99999551731551,0.0
2.0,10.0,False,25,43,99.99999106650952,0.0
2.0,10.0,False,26,43,99.99999153355955,0.0
2.0,10.0,False,27,43,99.99999441284913,0.0
2.0,10.0,False,28,43,99.99999187394315,0.0
2.0,10.0,False,29,43,99.99999198935393,0.0
2.0,10.0,False,30,43,99.99999274373297,0.0
2.0,10.0,False,31,43,99.9999950076519,0.0
2.0,10.0,False,32,43,99.99999336235776,0.0
2.0,10.0,False,33,43,100.0000004493667,0.0
2.0,10.0,False,34,43,100.00000035208203,0.0
2.0,10.0,False,35,43,99.99999712030996,0.0
2.0,10.0,False,36,43,99.99999731513981,0.0
2.0,10.0,False,37,43,99.9999992617264,0.0
2.0,10.0,False,38,43,99.9999989491908,0.0
2.0,10.0,False,39,43,99.99999928387507,0.0
2.0,10.0,False,40,43,100.00000046729389,0.0
2.0,10.0,False,41,43,99.99999677905834,0.0
2.0,10.0,False,42,43,99.99999743973274,0.0
2.0,10.0,False,43,43,99.99999834354938,0.0
2.0,10.0,False,44,43,99.99999866230743,0.0
2.0,10.0,False,45,43,99.99999864727836,0.0
2.0,10.0,False,46,43,99.9999987144521,0.0
2.0,10.0,False,47,43,100.00000001506461,0.0
2.0,10.0,False,48,43,99.9999983161611,0.0
2.0,10.0,False,49,43,99.99999667116106,0.0
2.0,10.0,False,50,43,99.99999725565145,0.0
2.0,10.0,False,1,44,99.14799373562587,0.0
2.0,10.0,False,2,44,100.00016455321455,0.0
2.0,10.0,False,3,44,99.99993870924,0.0
2.0,10.0,False,4,44,99.99994077983233,0.0
